"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"885","1 Lincoln St, Boston, MA","1000","0 Centre Street, Malden","4/7/2017 - 5/21/2017, Weekdays, PM Peak",1821,1314,2522
"885","1 Lincoln St, Boston, MA","1001","0 Sargent Street, Malden","4/7/2017 - 5/21/2017, Weekdays, PM Peak",1682,1304,2168
"885","1 Lincoln St, Boston, MA","1002","500 Assembly Row, Somerville","4/7/2017 - 5/21/2017, Weekdays, PM Peak",956,608,1501
"885","1 Lincoln St, Boston, MA","1003","0 Packard Avenue, Tufts, Somerville","4/7/2017 - 5/21/2017, Weekdays, PM Peak",1775,1239,2541
"885","1 Lincoln St, Boston, MA","1004","0 Linden Avenue, Spring Hill, Somerville","4/7/2017 - 5/21/2017, Weekdays, PM Peak",1702,1283,2256
"885","1 Lincoln St, Boston, MA","1005","100 Sidney Street, Cambridgeport, Cambridge","4/7/2017 - 5/21/2017, Weekdays, PM Peak",1288,886,1872
"885","1 Lincoln St, Boston, MA","1006","0 Gray Gardens East, Neighborhood Nine, Cambridge","4/7/2017 - 5/21/2017, Weekdays, PM Peak",1810,1362,2404
"885","1 Lincoln St, Boston, MA","1007","0 Young Street, Lexington","4/7/2017 - 5/21/2017, Weekdays, PM Peak",2315,1843,2907
"885","1 Lincoln St, Boston, MA","1009","100 Dutton Road, Sudbury","4/7/2017 - 5/21/2017, Weekdays, PM Peak",2479,1893,3245
"885","1 Lincoln St, Boston, MA","1010","0 Coolidge Hill Road, Watertown","4/7/2017 - 5/21/2017, Weekdays, PM Peak",1515,1080,2124
"885","1 Lincoln St, Boston, MA","1011","0 Burdean Road, Oak Hill, Newton","4/7/2017 - 5/21/2017, Weekdays, PM Peak",2308,1619,3289
"885","1 Lincoln St, Boston, MA","1012","0 Wilde Road, Waban, Newton","4/7/2017 - 5/21/2017, Weekdays, PM Peak",1725,1246,2386
"885","1 Lincoln St, Boston, MA","1013","100 Seminary Avenue, Auburndale, Newton","4/7/2017 - 5/21/2017, Weekdays, PM Peak",1464,1056,2029
"885","1 Lincoln St, Boston, MA","1014","0 Nixon Road, Framingham","4/7/2017 - 5/21/2017, Weekdays, PM Peak",2458,1871,3227
