"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"885","1 Lincoln St, Boston, MA","448","200 Ricciuti Drive, Quincy","4/3/2017 - 5/27/2017, Weekdays, PM Peak",1266,799,2004
"885","1 Lincoln St, Boston, MA","457","0 Sagamore Drive, Andover","4/3/2017 - 5/27/2017, Weekdays, PM Peak",2082,1545,2805
"885","1 Lincoln St, Boston, MA","459","0 Farm Road, Braintree","4/3/2017 - 5/27/2017, Weekdays, PM Peak",1658,1071,2564
"885","1 Lincoln St, Boston, MA","460","0 Connell Street, Braintree","4/3/2017 - 5/27/2017, Weekdays, PM Peak",1691,1165,2452
"885","1 Lincoln St, Boston, MA","461","200 King Hill Road, Braintree","4/3/2017 - 5/27/2017, Weekdays, PM Peak",1728,1116,2675
"885","1 Lincoln St, Boston, MA","462","Fall River Expressway, Randolph","4/3/2017 - 5/27/2017, Weekdays, PM Peak",1701,1138,2542
"885","1 Lincoln St, Boston, MA","463","0 Alfred Terrace, Randolph","4/3/2017 - 5/27/2017, Weekdays, PM Peak",2350,1788,3088
"885","1 Lincoln St, Boston, MA","464","100 Swan Avenue, South Weymouth, Weymouth","4/3/2017 - 5/27/2017, Weekdays, PM Peak",1919,1418,2596
"885","1 Lincoln St, Boston, MA","465","100 Wingate Road, East Weymouth, Weymouth","4/3/2017 - 5/27/2017, Weekdays, PM Peak",2277,1580,3279
"885","1 Lincoln St, Boston, MA","473","0 Alderwood Road, Stoughton","4/3/2017 - 5/27/2017, Weekdays, PM Peak",2818,2132,3724
"885","1 Lincoln St, Boston, MA","475","Glacier Lane, Hingham","4/3/2017 - 5/27/2017, Weekdays, PM Peak",2984,2249,3959
"885","1 Lincoln St, Boston, MA","476","0 Legion Drive, Hanover","4/3/2017 - 5/27/2017, Weekdays, PM Peak",2522,1991,3193
"885","1 Lincoln St, Boston, MA","477","0 Bearce Lane, Scituate","4/3/2017 - 5/27/2017, Weekdays, PM Peak",3554,2950,4280
"885","1 Lincoln St, Boston, MA","478","100 Centre Avenue, Abington","4/3/2017 - 5/27/2017, Weekdays, PM Peak",2405,1957,2955
"885","1 Lincoln St, Boston, MA","482","0 Hidden Valley Road, Marshfield","4/3/2017 - 5/27/2017, Weekdays, PM Peak",3039,2285,4041
"885","1 Lincoln St, Boston, MA","486","100 South Meadow Road, Plymouth","4/3/2017 - 5/27/2017, Weekdays, PM Peak",3934,3018,5127
"885","1 Lincoln St, Boston, MA","487","500 Main Street, Medford Street / The Neck, Boston","4/3/2017 - 5/27/2017, Weekdays, PM Peak",812,485,1358
"885","1 Lincoln St, Boston, MA","488","Snake Hill Road, Plymouth","4/3/2017 - 5/27/2017, Weekdays, PM Peak",4114,3165,5347
"885","1 Lincoln St, Boston, MA","490","0 Shortbrook Avenue, Middleborough","4/3/2017 - 5/27/2017, Weekdays, PM Peak",5123,3633,7222
"885","1 Lincoln St, Boston, MA","491","0 Haverford Street, Jamaica Plain, Boston","4/3/2017 - 5/27/2017, Weekdays, PM Peak",1471,1059,2041
"885","1 Lincoln St, Boston, MA","492","0 Princeton Street, East Boston, Boston","4/3/2017 - 5/27/2017, Weekdays, PM Peak",1126,768,1650
"885","1 Lincoln St, Boston, MA","493","Allston Street, Brighton, Boston","4/3/2017 - 5/27/2017, Weekdays, PM Peak",1630,1182,2246
"885","1 Lincoln St, Boston, MA","494","0 Glenville Avenue, Allston, Boston","4/3/2017 - 5/27/2017, Weekdays, PM Peak",1329,920,1918
"885","1 Lincoln St, Boston, MA","495","300 Brookline Avenue, Medical Center Area, Boston","4/3/2017 - 5/27/2017, Weekdays, PM Peak",1392,1021,1896
"885","1 Lincoln St, Boston, MA","496","0 Newbury Street, Back Bay East, Boston","4/3/2017 - 5/27/2017, Weekdays, PM Peak",783,509,1202
"885","1 Lincoln St, Boston, MA","497","0 Blossom Street, West End, Boston","4/3/2017 - 5/27/2017, Weekdays, PM Peak",704,418,1183
"885","1 Lincoln St, Boston, MA","498","0 Causeway Street, West End, Boston","4/3/2017 - 5/27/2017, Weekdays, PM Peak",592,326,1072
"885","1 Lincoln St, Boston, MA","499","0 Elm Street, Charlestown, Boston","4/3/2017 - 5/27/2017, Weekdays, PM Peak",1038,762,1413
"885","1 Lincoln St, Boston, MA","500","Tobin Memorial Bridge, Charlestown, Boston","4/3/2017 - 5/27/2017, Weekdays, PM Peak",890,585,1353
"885","1 Lincoln St, Boston, MA","501","0 P Street, South Boston, Boston","4/3/2017 - 5/27/2017, Weekdays, PM Peak",772,534,1115
"885","1 Lincoln St, Boston, MA","502","600 East Fifth Street, South Boston, Boston","4/3/2017 - 5/27/2017, Weekdays, PM Peak",784,549,1118
"885","1 Lincoln St, Boston, MA","503","0 Eustis Street, Roxbury, Boston","4/3/2017 - 5/27/2017, Weekdays, PM Peak",768,477,1235
"885","1 Lincoln St, Boston, MA","504","0 Francis Street, Fenway/Kenmore, Boston","4/3/2017 - 5/27/2017, Weekdays, PM Peak",1567,1161,2114
"885","1 Lincoln St, Boston, MA","505","100 Harold Street, Roxbury, Boston","4/3/2017 - 5/27/2017, Weekdays, PM Peak",1470,1100,1964
"885","1 Lincoln St, Boston, MA","506","0 Schuyler Street, Dorchester, Boston","4/3/2017 - 5/27/2017, Weekdays, PM Peak",1607,1226,2105
"885","1 Lincoln St, Boston, MA","507","0 Burrell Street, Roxbury, Boston","4/3/2017 - 5/27/2017, Weekdays, PM Peak",1149,801,1646
"885","1 Lincoln St, Boston, MA","508","0 Stoughton Street, Dorchester, Boston","4/3/2017 - 5/27/2017, Weekdays, PM Peak",1197,762,1879
"885","1 Lincoln St, Boston, MA","509","0 Homes Avenue, Dorchester, Boston","4/3/2017 - 5/27/2017, Weekdays, PM Peak",1643,1062,2541
"885","1 Lincoln St, Boston, MA","510","0 Dakota Street, Dorchester, Dorchester Center, Boston","4/3/2017 - 5/27/2017, Weekdays, PM Peak",1672,1177,2374
"885","1 Lincoln St, Boston, MA","511","0 Fairmount Street, Dorchester, Dorchester Center, Boston","4/3/2017 - 5/27/2017, Weekdays, PM Peak",1513,1014,2255
"885","1 Lincoln St, Boston, MA","512","1000 Adams Street, Dorchester, Dorchester Center, Boston","4/3/2017 - 5/27/2017, Weekdays, PM Peak",1291,846,1969
"885","1 Lincoln St, Boston, MA","521","0 Hosmer Street, Mattapan, Boston","4/3/2017 - 5/27/2017, Weekdays, PM Peak",1982,1286,3053
"885","1 Lincoln St, Boston, MA","522","100 Durnell Avenue, Roslindale, Boston","4/3/2017 - 5/27/2017, Weekdays, PM Peak",2360,1821,3057
"885","1 Lincoln St, Boston, MA","523","0 Woodland Road, Jamaica Plain, Boston","4/3/2017 - 5/27/2017, Weekdays, PM Peak",1952,1549,2458
"885","1 Lincoln St, Boston, MA","524","100 Laurie Avenue, Upper Washington / Spring Street, Boston","4/3/2017 - 5/27/2017, Weekdays, PM Peak",2574,2046,3238
"885","1 Lincoln St, Boston, MA","525","0 Parkson Street, Hyde Park, Boston","4/3/2017 - 5/27/2017, Weekdays, PM Peak",2040,1469,2831
"885","1 Lincoln St, Boston, MA","526","0 Orange Street, Chelsea","4/3/2017 - 5/27/2017, Weekdays, PM Peak",1265,843,1896
"885","1 Lincoln St, Boston, MA","527","200 Beach Street, Revere","4/3/2017 - 5/27/2017, Weekdays, PM Peak",1345,839,2155
"885","1 Lincoln St, Boston, MA","528","0 Short Street, Winthrop","4/3/2017 - 5/27/2017, Weekdays, PM Peak",1502,1102,2045
"885","1 Lincoln St, Boston, MA","529","0 Circuit Drive, Roxbury, Boston","4/3/2017 - 5/27/2017, Weekdays, PM Peak",1650,1173,2319
"885","1 Lincoln St, Boston, MA","530","0 Dry Dock Avenue, Seaport District, Boston","4/3/2017 - 5/27/2017, Weekdays, PM Peak",541,286,1020
"885","1 Lincoln St, Boston, MA","532","1100 Livingston Street, North Tewksbury, Tewksbury","4/3/2017 - 5/27/2017, Weekdays, PM Peak",2655,1932,3646
"885","1 Lincoln St, Boston, MA","536","0 Marriott Place, Billerica","4/3/2017 - 5/27/2017, Weekdays, PM Peak",3248,2240,4708
"885","1 Lincoln St, Boston, MA","537","0 Talbot Avenue, North Billerica, Billerica","4/3/2017 - 5/27/2017, Weekdays, PM Peak",3244,2231,4716
"885","1 Lincoln St, Boston, MA","540","Charles River Esplanade, Boston","4/3/2017 - 5/27/2017, Weekdays, PM Peak",876,569,1346
"885","1 Lincoln St, Boston, MA","544","0 Fid Kennedy Avenue, Seaport District, Boston","4/3/2017 - 5/27/2017, Weekdays, PM Peak",686,373,1260
"885","1 Lincoln St, Boston, MA","549","0 Boston Street, Prospect Hill, Somerville","4/3/2017 - 5/27/2017, Weekdays, PM Peak",1389,974,1979
"885","1 Lincoln St, Boston, MA","554","0 Everett Circle, Hopkinton","4/3/2017 - 5/27/2017, Weekdays, PM Peak",2916,2070,4106
"885","1 Lincoln St, Boston, MA","561","100 Wildwood Street, Wilmington","4/3/2017 - 5/27/2017, Weekdays, PM Peak",1881,1258,2810
"885","1 Lincoln St, Boston, MA","574","800 Falmouth Road, Hyannis, Barnstable","4/3/2017 - 5/27/2017, Weekdays, PM Peak",5052,4370,5840
"885","1 Lincoln St, Boston, MA","575","0 Lakewood Drive, Centerville, Barnstable","4/3/2017 - 5/27/2017, Weekdays, PM Peak",5037,4207,6030
"885","1 Lincoln St, Boston, MA","577","0 Wheeler Road, Marstons Mills, Barnstable","4/3/2017 - 5/27/2017, Weekdays, PM Peak",4859,4045,5836
"885","1 Lincoln St, Boston, MA","579","0 Highland Avenue, Buzzards Bay, Bourne","4/3/2017 - 5/27/2017, Weekdays, PM Peak",6167,4884,7785
"885","1 Lincoln St, Boston, MA","581","0 Carter Road, Woburn","4/3/2017 - 5/27/2017, Weekdays, PM Peak",1594,1023,2483
"885","1 Lincoln St, Boston, MA","584","0 Mill Road, Melrose","4/3/2017 - 5/27/2017, Weekdays, PM Peak",1941,1383,2723
"885","1 Lincoln St, Boston, MA","585","0 High Street, Stoneham","4/3/2017 - 5/27/2017, Weekdays, PM Peak",1573,1192,2074
"885","1 Lincoln St, Boston, MA","586","0 Bates Road, Winchester","4/3/2017 - 5/27/2017, Weekdays, PM Peak",1518,994,2317
"885","1 Lincoln St, Boston, MA","587","100 Rivers Edge Drive, Medford","4/3/2017 - 5/27/2017, Weekdays, PM Peak",1299,869,1940
"885","1 Lincoln St, Boston, MA","588","0 Lewis Street, Medford","4/3/2017 - 5/27/2017, Weekdays, PM Peak",1200,738,1948
"885","1 Lincoln St, Boston, MA","589","0 Clayton Street, Malden","4/3/2017 - 5/27/2017, Weekdays, PM Peak",1963,1545,2493
"885","1 Lincoln St, Boston, MA","590","100 Kennedy Drive, Malden","4/3/2017 - 5/27/2017, Weekdays, PM Peak",1637,1025,2614
"885","1 Lincoln St, Boston, MA","602","400 William S Canning Boulevard, Fall River","4/3/2017 - 5/27/2017, Weekdays, PM Peak",3834,3230,4550
"885","1 Lincoln St, Boston, MA","604","100 Alden Street, Fall River","4/3/2017 - 5/27/2017, Weekdays, PM Peak",3700,3103,4411
"885","1 Lincoln St, Boston, MA","605","800 Washington Street, Lynn","4/3/2017 - 5/27/2017, Weekdays, PM Peak",2413,1836,3171
"885","1 Lincoln St, Boston, MA","606","100 Windsor Street, Fall River","4/3/2017 - 5/27/2017, Weekdays, PM Peak",3730,3082,4512
"885","1 Lincoln St, Boston, MA","613","0 Canal Street, Salem","4/3/2017 - 5/27/2017, Weekdays, PM Peak",3230,2520,4138
"885","1 Lincoln St, Boston, MA","615","0 Bowler Street, Lynn","4/3/2017 - 5/27/2017, Weekdays, PM Peak",2377,1823,3099
"885","1 Lincoln St, Boston, MA","617","700 Lynnway, Lynn","4/3/2017 - 5/27/2017, Weekdays, PM Peak",2078,1454,2968
"885","1 Lincoln St, Boston, MA","626","0 McDewell Avenue, Danvers","4/3/2017 - 5/27/2017, Weekdays, PM Peak",2521,1777,3575
"885","1 Lincoln St, Boston, MA","629","0 Safford Street, Lynn","4/3/2017 - 5/27/2017, Weekdays, PM Peak",2294,1712,3073
"885","1 Lincoln St, Boston, MA","630","0 Johnson Street, Lynn","4/3/2017 - 5/27/2017, Weekdays, PM Peak",2159,1609,2896
"885","1 Lincoln St, Boston, MA","631","0 Central Street, Saugus","4/3/2017 - 5/27/2017, Weekdays, PM Peak",1874,1245,2818
"885","1 Lincoln St, Boston, MA","632","0 Lindsay Terrace, Saugus","4/3/2017 - 5/27/2017, Weekdays, PM Peak",1846,1204,2829
"885","1 Lincoln St, Boston, MA","633","0 Russet Lane, Lynnfield","4/3/2017 - 5/27/2017, Weekdays, PM Peak",1893,1316,2721
"885","1 Lincoln St, Boston, MA","634","Independence Greenway, Peabody","4/3/2017 - 5/27/2017, Weekdays, PM Peak",2279,1588,3269
"885","1 Lincoln St, Boston, MA","636","0 Spring Road, Nahant","4/3/2017 - 5/27/2017, Weekdays, PM Peak",2520,1922,3303
"885","1 Lincoln St, Boston, MA","637","100 Shelton Road, Swampscott","4/3/2017 - 5/27/2017, Weekdays, PM Peak",2820,2253,3528
"885","1 Lincoln St, Boston, MA","638","0 Leedsville Street, Dorchester, Boston","4/3/2017 - 5/27/2017, Weekdays, PM Peak",1428,966,2110
"885","1 Lincoln St, Boston, MA","639","0 Sylvan Street, Danvers","4/3/2017 - 5/27/2017, Weekdays, PM Peak",2267,1539,3339
"885","1 Lincoln St, Boston, MA","640","0 Taryn Drive, Danvers","4/3/2017 - 5/27/2017, Weekdays, PM Peak",2794,2449,3186
"885","1 Lincoln St, Boston, MA","641","0 Zaloga Way, Middleton","4/3/2017 - 5/27/2017, Weekdays, PM Peak",2364,2088,2676
"885","1 Lincoln St, Boston, MA","644","0 Dunham Road, Beverly","4/3/2017 - 5/27/2017, Weekdays, PM Peak",2434,1826,3243
"885","1 Lincoln St, Boston, MA","665","0 Welgate Circle, Quincy","4/3/2017 - 5/27/2017, Weekdays, PM Peak",1492,975,2281
"885","1 Lincoln St, Boston, MA","668","0 Shipyard Lane, Pocasset, Bourne","4/3/2017 - 5/27/2017, Weekdays, PM Peak",6421,5125,8043
"885","1 Lincoln St, Boston, MA","669","100 Curley Boulevard, North Falmouth, Falmouth","4/3/2017 - 5/27/2017, Weekdays, PM Peak",6702,5402,8314
"885","1 Lincoln St, Boston, MA","671","0 Scranton Avenue, Falmouth","4/3/2017 - 5/27/2017, Weekdays, PM Peak",7041,5688,8715
"885","1 Lincoln St, Boston, MA","673","0 Stonewall Lane, Falmouth","4/3/2017 - 5/27/2017, Weekdays, PM Peak",7280,5970,8877
"885","1 Lincoln St, Boston, MA","677","200 Foundry Street, South Easton, Easton","4/3/2017 - 5/27/2017, Weekdays, PM Peak",3133,2397,4093
"885","1 Lincoln St, Boston, MA","678","0 Chauncy Street, Mansfield Center, Mansfield","4/3/2017 - 5/27/2017, Weekdays, PM Peak",3205,850,12073
"885","1 Lincoln St, Boston, MA","683","0 Sagamore Road, East Taunton, Taunton","4/3/2017 - 5/27/2017, Weekdays, PM Peak",3202,2547,4024
"885","1 Lincoln St, Boston, MA","684","0 North Main Street, Berkley","4/3/2017 - 5/27/2017, Weekdays, PM Peak",3561,2681,4729
"885","1 Lincoln St, Boston, MA","685","200 Landry Avenue, North Attleborough","4/3/2017 - 5/27/2017, Weekdays, PM Peak",2976,2279,3885
"885","1 Lincoln St, Boston, MA","686","200 Hickory Road, North Attleborough","4/3/2017 - 5/27/2017, Weekdays, PM Peak",3198,2516,4064
"885","1 Lincoln St, Boston, MA","687","0 Fenton Avenue, Attleboro","4/3/2017 - 5/27/2017, Weekdays, PM Peak",3363,2641,4281
"885","1 Lincoln St, Boston, MA","691","100 Stoughton Street, Stoughton","4/3/2017 - 5/27/2017, Weekdays, PM Peak",2941,2150,4021
"885","1 Lincoln St, Boston, MA","692","600 Webster Street, Needham Heights, Needham","4/3/2017 - 5/27/2017, Weekdays, PM Peak",2117,1558,2875
"885","1 Lincoln St, Boston, MA","695","0 West Hollow, Andover","4/3/2017 - 5/27/2017, Weekdays, PM Peak",2313,1659,3223
"885","1 Lincoln St, Boston, MA","696","0 Lansbury Lane, Andover","4/3/2017 - 5/27/2017, Weekdays, PM Peak",2695,1867,3889
"885","1 Lincoln St, Boston, MA","697","0 Crestwood Drive, Andover","4/3/2017 - 5/27/2017, Weekdays, PM Peak",2464,1701,3568
"885","1 Lincoln St, Boston, MA","699","0 Kennedy Drive, Dedham","4/3/2017 - 5/27/2017, Weekdays, PM Peak",2278,1568,3309
"885","1 Lincoln St, Boston, MA","707","100 Bellevue Road, Quincy","4/3/2017 - 5/27/2017, Weekdays, PM Peak",1251,843,1854
"885","1 Lincoln St, Boston, MA","709","0 Newbury Avenue, North Quincy, Quincy","4/3/2017 - 5/27/2017, Weekdays, PM Peak",1195,779,1831
"885","1 Lincoln St, Boston, MA","710","0 Beal Street, Hingham","4/3/2017 - 5/27/2017, Weekdays, PM Peak",2704,2075,3522
"885","1 Lincoln St, Boston, MA","711","0 Rock View Way, Rockland","4/3/2017 - 5/27/2017, Weekdays, PM Peak",2394,1695,3380
"885","1 Lincoln St, Boston, MA","713","0 Foster Street, Coolidge Corner South Side, Brookline","4/3/2017 - 5/27/2017, Weekdays, PM Peak",1761,1351,2295
"885","1 Lincoln St, Boston, MA","714","0 Bates Way, Hanover","4/3/2017 - 5/27/2017, Weekdays, PM Peak",2651,1887,3723
"885","1 Lincoln St, Boston, MA","715","700 Grove Street, Norwell","4/3/2017 - 5/27/2017, Weekdays, PM Peak",2499,1792,3484
"885","1 Lincoln St, Boston, MA","718","0 Otis Street, East Somerville, Somerville","4/3/2017 - 5/27/2017, Weekdays, PM Peak",1318,893,1943
"885","1 Lincoln St, Boston, MA","720","Union Bridge Road, Duxbury","4/3/2017 - 5/27/2017, Weekdays, PM Peak",3430,2659,4424
"885","1 Lincoln St, Boston, MA","721","200 West Street, Duxbury","4/3/2017 - 5/27/2017, Weekdays, PM Peak",3298,2523,4310
"885","1 Lincoln St, Boston, MA","722","0 Pilgrim Road, North Pembroke, Pembroke","4/3/2017 - 5/27/2017, Weekdays, PM Peak",2980,2212,4013
"885","1 Lincoln St, Boston, MA","725","D W Field Parkway, Brockton","4/3/2017 - 5/27/2017, Weekdays, PM Peak",2663,2124,3337
"885","1 Lincoln St, Boston, MA","726","100 Candy Lane, Brockton","4/3/2017 - 5/27/2017, Weekdays, PM Peak",2528,1763,3623
"885","1 Lincoln St, Boston, MA","729","0 Broadmeadow Lane, Abington","4/3/2017 - 5/27/2017, Weekdays, PM Peak",2199,1744,2772
"885","1 Lincoln St, Boston, MA","738","0 Jennifer Circle, Plymouth","4/3/2017 - 5/27/2017, Weekdays, PM Peak",4909,3747,6429
"885","1 Lincoln St, Boston, MA","739","0 Tinson Road, Quincy","4/3/2017 - 5/27/2017, Weekdays, PM Peak",1731,1124,2664
"885","1 Lincoln St, Boston, MA","740","0 Brierwood Road, Braintree","4/3/2017 - 5/27/2017, Weekdays, PM Peak",1424,913,2218
"885","1 Lincoln St, Boston, MA","741","300 North Street, North Weymouth, Weymouth","4/3/2017 - 5/27/2017, Weekdays, PM Peak",2383,1756,3232
"885","1 Lincoln St, Boston, MA","742","200 Sohier Street, Cohasset","4/3/2017 - 5/27/2017, Weekdays, PM Peak",3533,2751,4535
"885","1 Lincoln St, Boston, MA","745","0 Dow Street, Framingham","4/3/2017 - 5/27/2017, Weekdays, PM Peak",3325,2838,3894
"885","1 Lincoln St, Boston, MA","746","100 Arthur Street, Framingham","4/3/2017 - 5/27/2017, Weekdays, PM Peak",2706,2210,3311
"885","1 Lincoln St, Boston, MA","747","0 Crestwood Drive, Framingham","4/3/2017 - 5/27/2017, Weekdays, PM Peak",2252,1557,3255
"885","1 Lincoln St, Boston, MA","748","0 Michael Road, Framingham","4/3/2017 - 5/27/2017, Weekdays, PM Peak",2187,1533,3119
"885","1 Lincoln St, Boston, MA","749","0 Fox Hill Road, Ashland","4/3/2017 - 5/27/2017, Weekdays, PM Peak",2618,1817,3771
"885","1 Lincoln St, Boston, MA","750","0 Washington Street, Sherborn","4/3/2017 - 5/27/2017, Weekdays, PM Peak",3367,2508,4519
"885","1 Lincoln St, Boston, MA","756","0 Taunton Street, Ward Two, Somerville","4/3/2017 - 5/27/2017, Weekdays, PM Peak",1568,1166,2106
"885","1 Lincoln St, Boston, MA","757","100 Portland Street, The Port, Cambridge","4/3/2017 - 5/27/2017, Weekdays, PM Peak",1261,895,1776
"885","1 Lincoln St, Boston, MA","758","0 Antrim Street, Mid-Cambridge, Cambridge","4/3/2017 - 5/27/2017, Weekdays, PM Peak",1567,1144,2144
"885","1 Lincoln St, Boston, MA","759","0 Vail Court, Mid-Cambridge, Cambridge","4/3/2017 - 5/27/2017, Weekdays, PM Peak",1348,917,1981
"885","1 Lincoln St, Boston, MA","760","Fairchild Building, MIT, Cambridge","4/3/2017 - 5/27/2017, Weekdays, PM Peak",1141,767,1695
"885","1 Lincoln St, Boston, MA","761","0 Oxford Street, Agassiz, Cambridge","4/3/2017 - 5/27/2017, Weekdays, PM Peak",1670,1197,2329
"885","1 Lincoln St, Boston, MA","762","0 Dana Place, Mid-Cambridge, Cambridge","4/3/2017 - 5/27/2017, Weekdays, PM Peak",1445,1031,2023
"885","1 Lincoln St, Boston, MA","763","100 Brattle Street, West Cambridge, Cambridge","4/3/2017 - 5/27/2017, Weekdays, PM Peak",1330,942,1877
"885","1 Lincoln St, Boston, MA","764","600 Huron Avenue, Strawberry Hill, Cambridge","4/3/2017 - 5/27/2017, Weekdays, PM Peak",1636,1167,2292
"885","1 Lincoln St, Boston, MA","765","400 Westfield Street, Dedham","4/3/2017 - 5/27/2017, Weekdays, PM Peak",2349,1617,3411
"885","1 Lincoln St, Boston, MA","766","0 Gatewood Drive, Needham","4/3/2017 - 5/27/2017, Weekdays, PM Peak",2359,1769,3144
"885","1 Lincoln St, Boston, MA","767","100 Webster Street, Needham Heights, Needham","4/3/2017 - 5/27/2017, Weekdays, PM Peak",1922,1321,2795
"885","1 Lincoln St, Boston, MA","768","0 Pickerel Terrace, Wellesley","4/3/2017 - 5/27/2017, Weekdays, PM Peak",2375,1749,3223
"885","1 Lincoln St, Boston, MA","769","0 Tappan Road, Wellesley","4/3/2017 - 5/27/2017, Weekdays, PM Peak",2575,1877,3531
"885","1 Lincoln St, Boston, MA","773","0 Sherman Street, Neighborhood Nine, Cambridge","4/3/2017 - 5/27/2017, Weekdays, PM Peak",1837,1360,2481
"885","1 Lincoln St, Boston, MA","774","0 Jackson Street, North Cambridge, Cambridge","4/3/2017 - 5/27/2017, Weekdays, PM Peak",2117,1522,2944
"885","1 Lincoln St, Boston, MA","775","0 Milton Street, Arlington","4/3/2017 - 5/27/2017, Weekdays, PM Peak",2260,1619,3154
"885","1 Lincoln St, Boston, MA","776","0 Gray Street, Arlington","4/3/2017 - 5/27/2017, Weekdays, PM Peak",2295,1678,3138
"885","1 Lincoln St, Boston, MA","777","100 Claflin Street, Belmont","4/3/2017 - 5/27/2017, Weekdays, PM Peak",2312,1749,3055
"885","1 Lincoln St, Boston, MA","778","0 Foster Road, Belmont","4/3/2017 - 5/27/2017, Weekdays, PM Peak",1804,1385,2348
"885","1 Lincoln St, Boston, MA","779","0 Woodfall Road, Belmont","4/3/2017 - 5/27/2017, Weekdays, PM Peak",2301,1724,3069
"885","1 Lincoln St, Boston, MA","780","0 Fern Trail, Sudbury","4/3/2017 - 5/27/2017, Weekdays, PM Peak",3111,2428,3984
"885","1 Lincoln St, Boston, MA","781","200 Old Lancaster Road, Sudbury","4/3/2017 - 5/27/2017, Weekdays, PM Peak",2809,2081,3790
"885","1 Lincoln St, Boston, MA","782","0 Mill Street, Foxborough","4/3/2017 - 5/27/2017, Weekdays, PM Peak",2945,2172,3992
"885","1 Lincoln St, Boston, MA","783","200 Cocasset Street, Foxborough","4/3/2017 - 5/27/2017, Weekdays, PM Peak",2675,1861,3844
"885","1 Lincoln St, Boston, MA","784","0 Sandy Valley Drive, Walpole","4/3/2017 - 5/27/2017, Weekdays, PM Peak",2953,2151,4053
"885","1 Lincoln St, Boston, MA","786","0 Richdale Avenue, Everett","4/3/2017 - 5/27/2017, Weekdays, PM Peak",1554,1126,2142
"885","1 Lincoln St, Boston, MA","787","700 University Avenue, Norwood","4/3/2017 - 5/27/2017, Weekdays, PM Peak",2248,1593,3172
"885","1 Lincoln St, Boston, MA","788","300 Washington Street, Norwood","4/3/2017 - 5/27/2017, Weekdays, PM Peak",2179,1426,3327
"885","1 Lincoln St, Boston, MA","789","200 Carnegie Row, Norwood","4/3/2017 - 5/27/2017, Weekdays, PM Peak",2347,1687,3263
"885","1 Lincoln St, Boston, MA","790","100 Walnut Street, Canton","4/3/2017 - 5/27/2017, Weekdays, PM Peak",2729,1869,3983
"885","1 Lincoln St, Boston, MA","791","500 Turnpike Street, Canton","4/3/2017 - 5/27/2017, Weekdays, PM Peak",2171,1438,3276
"885","1 Lincoln St, Boston, MA","792","0 Woodside Drive, Milton","4/3/2017 - 5/27/2017, Weekdays, PM Peak",1390,970,1990
"885","1 Lincoln St, Boston, MA","794","0 Upland Road, Burlington","4/3/2017 - 5/27/2017, Weekdays, PM Peak",2684,1786,4032
"885","1 Lincoln St, Boston, MA","795","100 Hayden Rowe Street, Hopkinton","4/3/2017 - 5/27/2017, Weekdays, PM Peak",3209,2506,4108
"885","1 Lincoln St, Boston, MA","796","100 O'Malley Road, Marlborough","4/3/2017 - 5/27/2017, Weekdays, PM Peak",2832,2253,3558
"885","1 Lincoln St, Boston, MA","800","0 Harvard Road, Littleton","4/3/2017 - 5/27/2017, Weekdays, PM Peak",3415,2601,4482
"885","1 Lincoln St, Boston, MA","803","0 Deer Run, Wayland","4/3/2017 - 5/27/2017, Weekdays, PM Peak",2410,1755,3308
"885","1 Lincoln St, Boston, MA","804","Glen Road, Waltham","4/3/2017 - 5/27/2017, Weekdays, PM Peak",1876,1372,2564
"885","1 Lincoln St, Boston, MA","805","0 Howard Street, Banks Square, Waltham","4/3/2017 - 5/27/2017, Weekdays, PM Peak",1765,1259,2473
"885","1 Lincoln St, Boston, MA","806","0 Boland Street, South Side, Waltham","4/3/2017 - 5/27/2017, Weekdays, PM Peak",1733,1288,2330
"885","1 Lincoln St, Boston, MA","807","100 Grove Street, Bleachery, Waltham","4/3/2017 - 5/27/2017, Weekdays, PM Peak",1820,1349,2454
"885","1 Lincoln St, Boston, MA","808","0 Candace Avenue, Warrendale, Waltham","4/3/2017 - 5/27/2017, Weekdays, PM Peak",1902,1410,2564
"885","1 Lincoln St, Boston, MA","809","200 Bellevue Road, Watertown","4/3/2017 - 5/27/2017, Weekdays, PM Peak",1665,1179,2350
"885","1 Lincoln St, Boston, MA","810","100 North Beacon Street, Watertown","4/3/2017 - 5/27/2017, Weekdays, PM Peak",1385,939,2040
"885","1 Lincoln St, Boston, MA","811","300 Watertown Street, Nonantum, Newton","4/3/2017 - 5/27/2017, Weekdays, PM Peak",1334,941,1890
"885","1 Lincoln St, Boston, MA","812","0 Burr Road, Newton Centre, Newton","4/3/2017 - 5/27/2017, Weekdays, PM Peak",1676,1223,2294
"885","1 Lincoln St, Boston, MA","813","0 Spear Street, Quincy","4/3/2017 - 5/27/2017, Weekdays, PM Peak",1890,1347,2650
"885","1 Lincoln St, Boston, MA","814","0 Hawthorne Street, Quincy","4/3/2017 - 5/27/2017, Weekdays, PM Peak",1743,1308,2321
"885","1 Lincoln St, Boston, MA","815","0 Upton Drive, Wilmington","4/3/2017 - 5/27/2017, Weekdays, PM Peak",2072,1407,3050
