"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"885","1 Lincoln St, Boston, MA","296","0 Cleverly Court, Quincy","5/29/2017 - 8/24/2017, Weekdays, PM Peak",2000,1408,2839
"885","1 Lincoln St, Boston, MA","297","100 Arlington Street, Bay Village, Boston","5/29/2017 - 8/24/2017, Weekdays, PM Peak",422,142,1248
"885","1 Lincoln St, Boston, MA","298","100 Whitford Street, Roslindale, Boston","5/29/2017 - 8/24/2017, Weekdays, PM Peak",2238,1605,3119
"885","1 Lincoln St, Boston, MA","299","0 Round Hill Street, Jamaica Plain, Boston","5/29/2017 - 8/24/2017, Weekdays, PM Peak",1282,943,1742
"885","1 Lincoln St, Boston, MA","301","0 John J Brady Drive, Framingham","5/29/2017 - 8/24/2017, Weekdays, PM Peak",2653,1906,3691
"885","1 Lincoln St, Boston, MA","302","0 Leon Street, Fenway/Kenmore, Boston","5/29/2017 - 8/24/2017, Weekdays, PM Peak",1021,708,1471
"885","1 Lincoln St, Boston, MA","303","200 Old County Road, East Sandwich, Sandwich","5/29/2017 - 8/24/2017, Weekdays, PM Peak",4998,4031,6196
"885","1 Lincoln St, Boston, MA","310","0 Sharon Street, Malden","5/29/2017 - 8/24/2017, Weekdays, PM Peak",2066,1482,2878
"885","1 Lincoln St, Boston, MA","311","800 Monument Street, Concord","5/29/2017 - 8/24/2017, Weekdays, PM Peak",2979,2272,3904
"885","1 Lincoln St, Boston, MA","312","0 Loring Drive, Framingham","5/29/2017 - 8/24/2017, Weekdays, PM Peak",3280,2572,4182
"885","1 Lincoln St, Boston, MA","313","0 Pond Plain Road, Westwood","5/29/2017 - 8/24/2017, Weekdays, PM Peak",2877,2156,3837
"885","1 Lincoln St, Boston, MA","314","1000 Pleasant Street, East Weymouth, Weymouth","5/29/2017 - 8/24/2017, Weekdays, PM Peak",2742,1974,3807
"885","1 Lincoln St, Boston, MA","316","Edgeworth, Charlestown, Boston","5/29/2017 - 8/24/2017, Weekdays, PM Peak",904,554,1474
"885","1 Lincoln St, Boston, MA","317","100 Bowen Street, D Street / West Broadway, Boston","5/29/2017 - 8/24/2017, Weekdays, PM Peak",759,484,1189
"885","1 Lincoln St, Boston, MA","318","0 Stella Road, Roslindale, Boston","5/29/2017 - 8/24/2017, Weekdays, PM Peak",2030,1488,2769
"885","1 Lincoln St, Boston, MA","320","0 Pleasant Street, North Brookline, Brookline","5/29/2017 - 8/24/2017, Weekdays, PM Peak",1469,1077,2002
"885","1 Lincoln St, Boston, MA","323","Amvets Memorial Highway, Fall River","5/29/2017 - 8/24/2017, Weekdays, PM Peak",4562,3627,5736
"885","1 Lincoln St, Boston, MA","327","0 Labelle Street, Marlborough","5/29/2017 - 8/24/2017, Weekdays, PM Peak",3316,2520,4362
"885","1 Lincoln St, Boston, MA","328","0 Clinton Street, Everett","5/29/2017 - 8/24/2017, Weekdays, PM Peak",1680,1197,2356
"885","1 Lincoln St, Boston, MA","329","0 Tyler Street, Ward Two, Somerville","5/29/2017 - 8/24/2017, Weekdays, PM Peak",1508,1031,2204
"885","1 Lincoln St, Boston, MA","330","100 Vassal Lane, West Cambridge, Cambridge","5/29/2017 - 8/24/2017, Weekdays, PM Peak",1542,1078,2205
"885","1 Lincoln St, Boston, MA","331","0 Seaport Drive, Marina Bay, Quincy","5/29/2017 - 8/24/2017, Weekdays, PM Peak",1167,751,1811
"885","1 Lincoln St, Boston, MA","332","100 Wolf Pond Road, Kingston","5/29/2017 - 8/24/2017, Weekdays, PM Peak",3621,2692,4869
"885","1 Lincoln St, Boston, MA","333","0 Huntington Avenue, Prudential / St. Botolph, Boston","5/29/2017 - 8/24/2017, Weekdays, PM Peak",537,196,1470
"885","1 Lincoln St, Boston, MA","334","0 Westbourne Street, Roslindale, Boston","5/29/2017 - 8/24/2017, Weekdays, PM Peak",2432,1934,3057
"885","1 Lincoln St, Boston, MA","335","100 Everett Avenue, Chelsea","5/29/2017 - 8/24/2017, Weekdays, PM Peak",1029,627,1686
"885","1 Lincoln St, Boston, MA","337","100 Svenson Avenue, Broadmeadow Brook, Worcester","5/29/2017 - 8/24/2017, Weekdays, PM Peak",3185,2604,3894
"885","1 Lincoln St, Boston, MA","339","0 Autumn Lane, Natick","5/29/2017 - 8/24/2017, Weekdays, PM Peak",2531,1863,3438
"885","1 Lincoln St, Boston, MA","340","0 Bent Avenue, Cochituate, Wayland","5/29/2017 - 8/24/2017, Weekdays, PM Peak",1862,1254,2763
"885","1 Lincoln St, Boston, MA","341","0 Fountain Avenue, East Somerville, Somerville","5/29/2017 - 8/24/2017, Weekdays, PM Peak",1220,749,1984
"885","1 Lincoln St, Boston, MA","342","0 Payson Street, Vernon Hill, Worcester","5/29/2017 - 8/24/2017, Weekdays, PM Peak",3245,2687,3917
"885","1 Lincoln St, Boston, MA","343","500 Southbridge Street, South Worcester, Worcester","5/29/2017 - 8/24/2017, Weekdays, PM Peak",3607,3068,4239
"885","1 Lincoln St, Boston, MA","345","0 West Street, Auburn","5/29/2017 - 8/24/2017, Weekdays, PM Peak",3897,2952,5143
"885","1 Lincoln St, Boston, MA","346","0 Meadowbrook Road, Grafton","5/29/2017 - 8/24/2017, Weekdays, PM Peak",2996,2202,4075
"885","1 Lincoln St, Boston, MA","347","0 Spruce Street, Shrewsbury","5/29/2017 - 8/24/2017, Weekdays, PM Peak",3798,2676,5388
"885","1 Lincoln St, Boston, MA","348","100 Gulf Street, Shrewsbury","5/29/2017 - 8/24/2017, Weekdays, PM Peak",3876,2893,5191
"885","1 Lincoln St, Boston, MA","349","0 Smith Parkway, Westborough","5/29/2017 - 8/24/2017, Weekdays, PM Peak",3473,2475,4872
"885","1 Lincoln St, Boston, MA","350","0 Morey Way, Milford","5/29/2017 - 8/24/2017, Weekdays, PM Peak",2734,2182,3424
"885","1 Lincoln St, Boston, MA","352","200 Prospect Street, South Easton, Easton","5/29/2017 - 8/24/2017, Weekdays, PM Peak",2989,2317,3855
"885","1 Lincoln St, Boston, MA","353","100 Burt Street, Norton","5/29/2017 - 8/24/2017, Weekdays, PM Peak",3370,2781,4082
"885","1 Lincoln St, Boston, MA","357","500 County Street, Taunton","5/29/2017 - 8/24/2017, Weekdays, PM Peak",3762,2791,5069
"885","1 Lincoln St, Boston, MA","359","100 Colonial Road, North Attleborough Center, North Attleborough","5/29/2017 - 8/24/2017, Weekdays, PM Peak",3463,2465,4864
"885","1 Lincoln St, Boston, MA","360","0 Landsdowne Street, MIT, Cambridge","5/29/2017 - 8/24/2017, Weekdays, PM Peak",1254,891,1763
"885","1 Lincoln St, Boston, MA","361","0 Hayes Street, Riverside, Cambridge","5/29/2017 - 8/24/2017, Weekdays, PM Peak",1131,751,1702
"885","1 Lincoln St, Boston, MA","362","0 Roberts Road, Mid-Cambridge, Cambridge","5/29/2017 - 8/24/2017, Weekdays, PM Peak",1352,932,1959
"885","1 Lincoln St, Boston, MA","363","0 Channing Street, West Cambridge, Cambridge","5/29/2017 - 8/24/2017, Weekdays, PM Peak",1216,858,1721
"885","1 Lincoln St, Boston, MA","364","0 Richard Avenue, North Cambridge, Cambridge","5/29/2017 - 8/24/2017, Weekdays, PM Peak",2008,1489,2707
"885","1 Lincoln St, Boston, MA","365","100 Palmer Street, Arlington","5/29/2017 - 8/24/2017, Weekdays, PM Peak",1985,1351,2915
"885","1 Lincoln St, Boston, MA","366","0 Eastern Avenue, Arlington","5/29/2017 - 8/24/2017, Weekdays, PM Peak",2388,1701,3351
"885","1 Lincoln St, Boston, MA","367","0 Pleasant Street, Lexington","5/29/2017 - 8/24/2017, Weekdays, PM Peak",2481,1833,3356
"885","1 Lincoln St, Boston, MA","368","0 Hayden Avenue, Lexington","5/29/2017 - 8/24/2017, Weekdays, PM Peak",2342,1714,3198
"885","1 Lincoln St, Boston, MA","369","200 Waltham Street, Lexington","5/29/2017 - 8/24/2017, Weekdays, PM Peak",2422,1764,3324
"885","1 Lincoln St, Boston, MA","370","100 Old Billerica Road, Bedford","5/29/2017 - 8/24/2017, Weekdays, PM Peak",2563,1883,3488
"885","1 Lincoln St, Boston, MA","372","0 Clara Barton Road, North Oxford, Oxford","5/29/2017 - 8/24/2017, Weekdays, PM Peak",4061,3110,5302
"885","1 Lincoln St, Boston, MA","374","0 Connector Road, Westborough","5/29/2017 - 8/24/2017, Weekdays, PM Peak",2748,1987,3799
"885","1 Lincoln St, Boston, MA","375","0 Mason Street, Attleboro","5/29/2017 - 8/24/2017, Weekdays, PM Peak",3702,2725,5029
"885","1 Lincoln St, Boston, MA","377","0 Middlesex Street, Fall River","5/29/2017 - 8/24/2017, Weekdays, PM Peak",4633,3726,5759
"885","1 Lincoln St, Boston, MA","378","Gated Fire Lane, Westport","5/29/2017 - 8/24/2017, Weekdays, PM Peak",4365,3473,5485
"885","1 Lincoln St, Boston, MA","380","0 3 Ponds Road, Wayland","5/29/2017 - 8/24/2017, Weekdays, PM Peak",2611,1861,3663
"885","1 Lincoln St, Boston, MA","384","0 Davis Road, Bedford","5/29/2017 - 8/24/2017, Weekdays, PM Peak",2696,2069,3512
"885","1 Lincoln St, Boston, MA","385","0 Sandy Pond Road, Lincoln","5/29/2017 - 8/24/2017, Weekdays, PM Peak",2706,2064,3546
"885","1 Lincoln St, Boston, MA","386","800 Sudbury Road, Concord","5/29/2017 - 8/24/2017, Weekdays, PM Peak",3289,2458,4400
"885","1 Lincoln St, Boston, MA","387","0 Hammond Street, Acton","5/29/2017 - 8/24/2017, Weekdays, PM Peak",4674,3642,5997
"885","1 Lincoln St, Boston, MA","388","0 Sandy Drive, Acton","5/29/2017 - 8/24/2017, Weekdays, PM Peak",3922,2929,5250
"885","1 Lincoln St, Boston, MA","389","0 Captain Forbush Lane, Acton","5/29/2017 - 8/24/2017, Weekdays, PM Peak",4018,3133,5152
"885","1 Lincoln St, Boston, MA","391","0 Colonial Way, Weston","5/29/2017 - 8/24/2017, Weekdays, PM Peak",1454,963,2195
"885","1 Lincoln St, Boston, MA","400","400 Slosberg Music Center, South Street, Brandeis, Waltham","5/29/2017 - 8/24/2017, Weekdays, PM Peak",1640,1168,2301
"885","1 Lincoln St, Boston, MA","401","Cottage Street, North Waltham, Waltham","5/29/2017 - 8/24/2017, Weekdays, PM Peak",2158,1604,2902
"885","1 Lincoln St, Boston, MA","402","100 Edward Road, Watertown","5/29/2017 - 8/24/2017, Weekdays, PM Peak",1326,871,2018
"885","1 Lincoln St, Boston, MA","403","0 Rossmere Street, Newtonville, Newton","5/29/2017 - 8/24/2017, Weekdays, PM Peak",1057,678,1646
"885","1 Lincoln St, Boston, MA","404","200 Herrick Road, Newton Centre, Newton","5/29/2017 - 8/24/2017, Weekdays, PM Peak",1853,1330,2581
"885","1 Lincoln St, Boston, MA","405","Upper Falls Greenway, Newton Highlands, Newton","5/29/2017 - 8/24/2017, Weekdays, PM Peak",2011,1446,2796
"885","1 Lincoln St, Boston, MA","406","100 Oak Street, Natick","5/29/2017 - 8/24/2017, Weekdays, PM Peak",1849,1236,2765
"885","1 Lincoln St, Boston, MA","407","0 Riverbend Drive, Natick","5/29/2017 - 8/24/2017, Weekdays, PM Peak",2734,2128,3512
"885","1 Lincoln St, Boston, MA","408","0 Dudley Road, Framingham","5/29/2017 - 8/24/2017, Weekdays, PM Peak",3139,2500,3941
"885","1 Lincoln St, Boston, MA","409","0 Chouteau Avenue, Framingham","5/29/2017 - 8/24/2017, Weekdays, PM Peak",2021,1393,2931
"885","1 Lincoln St, Boston, MA","412","100 Washington Street, North Easton, Easton","5/29/2017 - 8/24/2017, Weekdays, PM Peak",2688,1863,3877
"885","1 Lincoln St, Boston, MA","413","200 Marion Street, Central-Maverick Square / Paris Street, Boston","5/29/2017 - 8/24/2017, Weekdays, PM Peak",1044,679,1603
"885","1 Lincoln St, Boston, MA","415","0 Pickwick Road, Marblehead","5/29/2017 - 8/24/2017, Weekdays, PM Peak",3258,2515,4218
