"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"885","1 Lincoln St, Boston, MA","863","0 Strathmore Road, Brighton, Boston","8/27/2017 - 10/1/2017, Weekdays, PM Peak",1758,1308,2362
"885","1 Lincoln St, Boston, MA","864","0 Dustin Street, Brighton, Boston","8/27/2017 - 10/1/2017, Weekdays, PM Peak",1262,876,1817
"885","1 Lincoln St, Boston, MA","865","0 Bellvista Road, Brighton, Boston","8/27/2017 - 10/1/2017, Weekdays, PM Peak",1605,1155,2230
"885","1 Lincoln St, Boston, MA","866","0 Braintree Street, Allston, Boston","8/27/2017 - 10/1/2017, Weekdays, PM Peak",811,463,1418
"885","1 Lincoln St, Boston, MA","867","0 Barry Street, Dorchester, Boston","8/27/2017 - 10/1/2017, Weekdays, PM Peak",1604,1119,2298
"885","1 Lincoln St, Boston, MA","868","100 Whitfield Street, Dorchester, Dorchester Center, Boston","8/27/2017 - 10/1/2017, Weekdays, PM Peak",1960,1444,2658
"885","1 Lincoln St, Boston, MA","869","0 Wales Street, Roxbury, Dorchester Center, Boston","8/27/2017 - 10/1/2017, Weekdays, PM Peak",2010,1520,2657
"885","1 Lincoln St, Boston, MA","870","0 Willowwood Street, Mattapan, Boston","8/27/2017 - 10/1/2017, Weekdays, PM Peak",2088,1471,2962
"885","1 Lincoln St, Boston, MA","871","0 Chipman Street, Dorchester, Dorchester Center, Boston","8/27/2017 - 10/1/2017, Weekdays, PM Peak",1964,1432,2693
"885","1 Lincoln St, Boston, MA","872","Southeast Expressway, Dorchester, Boston","8/27/2017 - 10/1/2017, Weekdays, PM Peak",963,580,1596
"885","1 Lincoln St, Boston, MA","873","100 Manchester Street, Mattapan, Boston","8/27/2017 - 10/1/2017, Weekdays, PM Peak",1790,1221,2623
"885","1 Lincoln St, Boston, MA","874","0 Outlook Road, Wellington Hill, Boston","8/27/2017 - 10/1/2017, Weekdays, PM Peak",2172,1636,2882
"885","1 Lincoln St, Boston, MA","875","200 Hyde Park Avenue, Jamaica Plain, Boston","8/27/2017 - 10/1/2017, Weekdays, PM Peak",2249,1748,2892
"885","1 Lincoln St, Boston, MA","876","100 Neponset Avenue, Roslindale, Boston","8/27/2017 - 10/1/2017, Weekdays, PM Peak",1977,1249,3127
"885","1 Lincoln St, Boston, MA","877","0 Eliot Street, Jamaica Plain, Boston","8/27/2017 - 10/1/2017, Weekdays, PM Peak",2057,1588,2664
"885","1 Lincoln St, Boston, MA","878","200 Public Alley 432, Back Bay, Boston","8/27/2017 - 10/1/2017, Weekdays, PM Peak",620,232,1653
"885","1 Lincoln St, Boston, MA","879","0 River Street Place, Beacon Hill, Boston","8/27/2017 - 10/1/2017, Weekdays, PM Peak",729,384,1381
"885","1 Lincoln St, Boston, MA","880","100 Charles Street, Beacon Hill, Boston","8/27/2017 - 10/1/2017, Weekdays, PM Peak",844,530,1342
"885","1 Lincoln St, Boston, MA","881","0 Stillman Street, North End, Boston","8/27/2017 - 10/1/2017, Weekdays, PM Peak",573,320,1025
"885","1 Lincoln St, Boston, MA","882","200 Hanover Street, North End, Boston","8/27/2017 - 10/1/2017, Weekdays, PM Peak",590,333,1042
"885","1 Lincoln St, Boston, MA","883","200 Seaport Boulevard, Seaport District, Boston","8/27/2017 - 10/1/2017, Weekdays, PM Peak",363,171,768
"885","1 Lincoln St, Boston, MA","884","South Boston Bypass, South Boston, Boston","8/27/2017 - 10/1/2017, Weekdays, PM Peak",327,114,934
"885","1 Lincoln St, Boston, MA","886","0 Malden Street, South End, Boston","8/27/2017 - 10/1/2017, Weekdays, PM Peak",446,189,1050
"885","1 Lincoln St, Boston, MA","887","0 Mount Pleasant Terrace, Roxbury, Boston","8/27/2017 - 10/1/2017, Weekdays, PM Peak",1050,695,1584
"885","1 Lincoln St, Boston, MA","888","133100 Vernon Street, Roxbury, Boston","8/27/2017 - 10/1/2017, Weekdays, PM Peak",1019,704,1473
